COMUNIDAD AUTÓNOMA,CÓD ESPECIE,ESPECIE,PARÁMETRO,FORMA DE CUBICACIÓN,MODELO,A,B,C,D,P,Q,R,DNM
66,41,Quercus robur,VLE,5,12,0.0,0.0,0.0,0.0,4.83e-05,2.35962,0.0,0
66,41,Quercus robur,VCC,6,11,0.0,0.0,0.0,0.0,0.0020413,1.80945,0.3027,0
66,41,Quercus robur,VSC,6,7,-1.51,0.8639358,3.32e-05,0.0,0.0,0.0,0.0,0
66,41,Quercus robur,IAVC,6,21,0.0,0.0,0.0002178,-1.9242e-07,0.0,0.0,0.0,0
66,41,Quercus robur,VLE,6,12,0.0,0.0,0.0,0.0,4.83e-05,2.35962,0.0,0
66,42,Quercus petraea,VCC,1,11,0.0,0.0,0.0,0.0,0.0006581,1.97632,0.75389,0
66,42,Quercus petraea,VSC,1,7,-9.33,0.8606003,3.5e-06,0.0,0.0,0.0,0.0,0
66,42,Quercus petraea,IAVC,1,21,0.0,0.0,0.0001403,-1.1442e-07,0.0,0.0,0.0,0
66,42,Quercus petraea,VLE,1,12,0.0,0.0,0.0,0.0,0.0003791,2.02691,0.0,0
66,42,Quercus petraea,VCC,2,11,0.0,0.0,0.0,0.0,0.0006581,1.97632,0.75389,0
66,42,Quercus petraea,VSC,2,7,-9.33,0.8606003,3.5e-06,0.0,0.0,0.0,0.0,0
66,42,Quercus petraea,IAVC,2,21,0.0,0.0,0.0001403,-1.1442e-07,0.0,0.0,0.0,0
66,42,Quercus petraea,VLE,2,12,0.0,0.0,0.0,0.0,0.0003791,2.02691,0.0,0
66,42,Quercus petraea,VCC,3,11,0.0,0.0,0.0,0.0,0.0006581,1.97632,0.75389,0
66,42,Quercus petraea,VSC,3,7,-9.33,0.8606003,3.5e-06,0.0,0.0,0.0,0.0,0
66,42,Quercus petraea,IAVC,3,21,0.0,0.0,0.0001403,-1.1442e-07,0.0,0.0,0.0,0
66,42,Quercus petraea,VLE,3,12,0.0,0.0,0.0,0.0,0.0003791,2.02691,0.0,0
66,42,Quercus petraea,VCC,4,11,0.0,0.0,0.0,0.0,0.0020413,1.80945,0.3027,0
66,42,Quercus petraea,VSC,4,7,-1.51,0.8639358,3.32e-05,0.0,0.0,0.0,0.0,0
66,42,Quercus petraea,IAVC,4,21,0.0,0.0,0.0001403,-1.1442e-07,0.0,0.0,0.0,0
66,42,Quercus petraea,VLE,4,12,0.0,0.0,0.0,0.0,0.0003791,2.02691,0.0,0
66,42,Quercus petraea,VCC,5,11,0.0,0.0,0.0,0.0,0.0005248,1.99764,0.69105,0
66,42,Quercus petraea,VSC,5,7,-7.01,0.8685427,1.66e-05,0.0,0.0,0.0,0.0,0
66,42,Quercus petraea,IAVC,5,21,0.0,0.0,0.0001403,-1.1442e-07,0.0,0.0,0.0,0
66,42,Quercus petraea,VLE,5,12,0.0,0.0,0.0,0.0,0.0003791,2.02691,0.0,0
66,43,Quercus pyrenaica,VCC,2,11,0.0,0.0,0.0,0.0,0.0008701,1.9782,0.64537,0
66,43,Quercus pyrenaica,VSC,2,7,-8.59,0.779239,2.88e-05,0.0,0.0,0.0,0.0,0
66,43,Quercus pyrenaica,IAVC,2,21,0.0,0.0,0.0001668,-1.9363e-07,0.0,0.0,0.0,0
66,43,Quercus pyrenaica,VLE,2,12,0.0,0.0,0.0,0.0,9.44e-05,2.27236,0.0,0
66,43,Quercus pyrenaica,VCC,3,11,0.0,0.0,0.0,0.0,7.55e-05,2.54252,0.2641,0
66,43,Quercus pyrenaica,VSC,3,7,-0.23,0.6858903,0.0001325,0.0,0.0,0.0,0.0,0
66,43,Quercus pyrenaica,IAVC,3,21,0.0,0.0,0.0001668,-1.9363e-07,0.0,0.0,0.0,0
66,43,Quercus pyrenaica,VLE,3,12,0.0,0.0,0.0,0.0,9.44e-05,2.27236,0.0,0
66,43,Quercus pyrenaica,VCC,4,11,0.0,0.0,0.0,0.0,0.0023051,1.878,0.11159,0
66,43,Quercus pyrenaica,VSC,4,7,-1.27,0.8038217,6.85e-05,0.0,0.0,0.0,0.0,0
66,43,Quercus pyrenaica,IAVC,4,21,0.0,0.0,0.0001668,-1.9363e-07,0.0,0.0,0.0,0
66,43,Quercus pyrenaica,VLE,4,12,0.0,0.0,0.0,0.0,9.44e-05,2.27236,0.0,0
66,43,Quercus pyrenaica,VCC,5,11,0.0,0.0,0.0,0.0,0.0005927,1.98126,0.68398,0
66,43,Quercus pyrenaica,VSC,5,7,-10.53,0.904533,4.2e-06,0.0,0.0,0.0,0.0,0
66,43,Quercus pyrenaica,IAVC,5,21,0.0,0.0,0.0001668,-1.9363e-07,0.0,0.0,0.0,0
66,43,Quercus pyrenaica,VLE,5,12,0.0,0.0,0.0,0.0,9.44e-05,2.27236,0.0,0
66,243,Quercus pubescens (Q.humilis),VCC,2,11,0.0,0.0,0.0,0.0,0.0008701,1.9782,0.64537,0
66,243,Quercus pubescens (Q.humilis),VSC,2,7,-8.59,0.779239,2.88e-05,0.0,0.0,0.0,0.0,0
66,243,Quercus pubescens (Q.humilis),IAVC,2,21,0.0,0.0,0.0001668,-1.9363e-07,0.0,0.0,0.0,0
66,243,Quercus pubescens (Q.humilis),VLE,2,12,0.0,0.0,0.0,0.0,9.44e-05,2.27236,0.0,0
66,243,Quercus pubescens (Q.humilis),VCC,4,11,0.0,0.0,0.0,0.0,0.0023051,1.878,0.11159,0
66,243,Quercus pubescens (Q.humilis),VSC,4,7,-1.27,0.8038217,6.85e-05,0.0,0.0,0.0,0.0,0
66,243,Quercus pubescens (Q.humilis),IAVC,4,21,0.0,0.0,0.0001668,-1.9363e-07,0.0,0.0,0.0,0
66,243,Quercus pubescens (Q.humilis),VLE,4,12,0.0,0.0,0.0,0.0,9.44e-05,2.27236,0.0,0
66,44,Quercus faginea,VCC,2,11,0.0,0.0,0.0,0.0,0.001071,1.94921,0.61917,0
66,44,Quercus faginea,VSC,2,7,-7.43,0.8027095,2.32e-05,0.0,0.0,0.0,0.0,0
66,44,Quercus faginea,IAVC,2,21,0.0,0.0,7.96e-05,-7.389e-08,0.0,0.0,0.0,0
66,44,Quercus faginea,VLE,2,12,0.0,0.0,0.0,0.0,3.63e-05,2.46992,0.0,0
66,44,Quercus faginea,VCC,3,11,0.0,0.0,0.0,0.0,7.55e-05,2.54252,0.2641,0
66,44,Quercus faginea,VSC,3,7,-0.23,0.6858903,0.0001325,0.0,0.0,0.0,0.0,0
66,44,Quercus faginea,IAVC,3,21,0.0,0.0,7.96e-05,-7.389e-08,0.0,0.0,0.0,0
66,44,Quercus faginea,VLE,3,12,0.0,0.0,0.0,0.0,3.63e-05,2.46992,0.0,0
66,44,Quercus faginea,VCC,4,11,0.0,0.0,0.0,0.0,0.0011302,1.92023,0.32863,0
66,44,Quercus faginea,VSC,4,7,-7.09,0.8829025,1.35e-05,0.0,0.0,0.0,0.0,0
66,44,Quercus faginea,IAVC,4,21,0.0,0.0,7.96e-05,-7.389e-08,0.0,0.0,0.0,0
66,44,Quercus faginea,VLE,4,12,0.0,0.0,0.0,0.0,3.63e-05,2.46992,0.0,0
66,44,Quercus faginea,VCC,5,11,0.0,0.0,0.0,0.0,0.0006715,1.94593,0.70858,0
66,44,Quercus faginea,VSC,5,7,-6.73,0.8561369,1.02e-05,0.0,0.0,0.0,0.0,0
66,44,Quercus faginea,IAVC,5,21,0.0,0.0,7.96e-05,-7.389e-08,0.0,0.0,0.0,0
66,44,Quercus faginea,VLE,5,12,0.0,0.0,0.0,0.0,3.63e-05,2.46992,0.0,0
66,45,Quercus ilex,VCC,2,11,0.0,0.0,0.0,0.0,0.0006301,1.9709,0.71422,0
66,45,Quercus ilex,VSC,2,7,-0.77,0.7675136,0.0001521,0.0,0.0,0.0,0.0,0
66,45,Quercus ilex,IAVC,2,20,-0.97007,0.0176017,0.0,-1.725e-08,0.0,0.0,0.0,0
66,45,Quercus ilex,VLE,2,12,0.0,0.0,0.0,0.0,3.19e-05,2.56596,0.0,0
66,45,Quercus ilex,VCC,3,11,0.0,0.0,0.0,0.0,0.0006301,1.9709,0.71422,0
66,45,Quercus ilex,VSC,3,7,-0.77,0.7675136,0.0001521,0.0,0.0,0.0,0.0,0
66,45,Quercus ilex,IAVC,3,20,-0.97007,0.0176017,0.0,-1.725e-08,0.0,0.0,0.0,0
66,45,Quercus ilex,VLE,3,12,0.0,0.0,0.0,0.0,3.19e-05,2.56596,0.0,0
66,45,Quercus ilex,VCC,4,11,0.0,0.0,0.0,0.0,0.0012828,1.80887,0.49356,0
66,45,Quercus ilex,VSC,4,7,-3.26,0.8434149,6.09e-05,0.0,0.0,0.0,0.0,0
66,45,Quercus ilex,IAVC,4,20,-0.97007,0.0176017,0.0,-1.725e-08,0.0,0.0,0.0,0
66,45,Quercus ilex,VLE,4,12,0.0,0.0,0.0,0.0,3.19e-05,2.56596,0.0,0
66,45,Quercus ilex,VCC,5,11,0.0,0.0,0.0,0.0,0.0006301,1.9709,0.71422,0
66,45,Quercus ilex,VSC,5,7,-0.77,0.7675136,0.0001521,0.0,0.0,0.0,0.0,0
66,45,Quercus ilex,IAVC,5,20,-0.97007,0.0176017,0.0,-1.725e-08,0.0,0.0,0.0,0
66,45,Quercus ilex,VLE,5,12,0.0,0.0,0.0,0.0,3.19e-05,2.56596,0.0,0
66,245,Quercus ilex ssp. ilex,VCC,2,11,0.0,0.0,0.0,0.0,0.0006301,1.9709,0.71422,0
66,245,Quercus ilex ssp. ilex,VSC,2,7,-0.77,0.7675136,0.0001521,0.0,0.0,0.0,0.0,0
66,245,Quercus ilex ssp. ilex,IAVC,2,20,-0.97007,0.0176017,0.0,-1.725e-08,0.0,0.0,0.0,0
66,245,Quercus ilex ssp. ilex,VLE,2,12,0.0,0.0,0.0,0.0,3.19e-05,2.56596,0.0,0
66,245,Quercus ilex ssp. ilex,VCC,3,11,0.0,0.0,0.0,0.0,0.0006301,1.9709,0.71422,0
66,245,Quercus ilex ssp. ilex,VSC,3,7,-0.77,0.7675136,0.0001521,0.0,0.0,0.0,0.0,0
66,245,Quercus ilex ssp. ilex,IAVC,3,20,-0.97007,0.0176017,0.0,-1.725e-08,0.0,0.0,0.0,0
66,245,Quercus ilex ssp. ilex,VLE,3,12,0.0,0.0,0.0,0.0,3.19e-05,2.56596,0.0,0
66,245,Quercus ilex ssp. ilex,VCC,4,11,0.0,0.0,0.0,0.0,0.0012828,1.80887,0.49356,0
66,245,Quercus ilex ssp. ilex,VSC,4,7,-3.26,0.8434149,6.09e-05,0.0,0.0,0.0,0.0,0
66,245,Quercus ilex ssp. ilex,IAVC,4,20,-0.97007,0.0176017,0.0,-1.725e-08,0.0,0.0,0.0,0
66,245,Quercus ilex ssp. ilex,VLE,4,12,0.0,0.0,0.0,0.0,3.19e-05,2.56596,0.0,0
66,245,Quercus ilex ssp. ilex,VCC,5,11,0.0,0.0,0.0,0.0,0.0006301,1.9709,0.71422,0
66,245,Quercus ilex ssp. ilex,VSC,5,7,-0.77,0.7675136,0.0001521,0.0,0.0,0.0,0.0,0
66,245,Quercus ilex ssp. ilex,IAVC,5,20,-0.97007,0.0176017,0.0,-1.725e-08,0.0,0.0,0.0,0
66,245,Quercus ilex ssp. ilex,VLE,5,12,0.0,0.0,0.0,0.0,3.19e-05,2.56596,0.0,0
66,48,Quercus rubra,VCC,2,11,0.0,0.0,0.0,0.0,0.000592,1.9453,0.84632,0
66,48,Quercus rubra,VSC,2,7,-4.76,0.9020456,1.34e-05,0.0,0.0,0.0,0.0,0
66,48,Quercus rubra,IAVC,2,21,0.0,0.0,0.0004951,-4.7364e-07,0.0,0.0,0.0,0
66,48,Quercus rubra,VLE,2,12,0.0,0.0,0.0,0.0,1.16e-05,2.63852,0.0,0
66,48,Quercus rubra,VCC,3,11,0.0,0.0,0.0,0.0,0.000592,1.9453,0.84632,0
66,48,Quercus rubra,VSC,3,7,-4.76,0.9020456,1.34e-05,0.0,0.0,0.0,0.0,0
66,48,Quercus rubra,IAVC,3,21,0.0,0.0,0.0004951,-4.7364e-07,0.0,0.0,0.0,0
66,48,Quercus rubra,VLE,3,12,0.0,0.0,0.0,0.0,1.16e-05,2.63852,0.0,0
66,48,Quercus rubra,VCC,4,11,0.0,0.0,0.0,0.0,0.000592,1.9453,0.84632,0
66,48,Quercus rubra,VSC,4,7,-4.76,0.9020456,1.34e-05,0.0,0.0,0.0,0.0,0
66,48,Quercus rubra,IAVC,4,21,0.0,0.0,0.0004951,-4.7364e-07,0.0,0.0,0.0,0
66,48,Quercus rubra,VLE,4,12,0.0,0.0,0.0,0.0,1.16e-05,2.63852,0.0,0
66,48,Quercus rubra,VCC,5,11,0.0,0.0,0.0,0.0,0.000592,1.9453,0.84632,0
66,48,Quercus rubra,VSC,5,7,-4.76,0.9020456,1.34e-05,0.0,0.0,0.0,0.0,0
66,48,Quercus rubra,IAVC,5,21,0.0,0.0,0.0004951,-4.7364e-07,0.0,0.0,0.0,0
66,48,Quercus rubra,VLE,5,12,0.0,0.0,0.0,0.0,1.16e-05,2.63852,0.0,0
66,52,Populus tremula,VCC,2,1,61.55,0.0002534,0.0,0.0,0.0,0.0,0.0,0
66,52,Populus tremula,VSC,2,7,-7.92,0.8136321,1.5e-05,0.0,0.0,0.0,0.0,0
66,52,Populus tremula,IAVC,2,20,-8.78749,0.1926955,0.0,-3.0156e-07,0.0,0.0,0.0,0
66,52,Populus tremula,VLE,2,12,0.0,0.0,0.0,0.0,0.0001247,2.16723,0.0,0
66,52,Populus tremula,VCC,3,1,61.55,0.0002534,0.0,0.0,0.0,0.0,0.0,0
66,52,Populus tremula,VSC,3,7,-7.92,0.8136321,1.5e-05,0.0,0.0,0.0,0.0,0
66,52,Populus tremula,IAVC,3,20,-8.78749,0.1926955,0.0,-3.0156e-07,0.0,0.0,0.0,0
66,52,Populus tremula,VLE,3,12,0.0,0.0,0.0,0.0,0.0001247,2.16723,0.0,0
66,54,Alnus glutinosa,VCC,1,11,0.0,0.0,0.0,0.0,0.0002254,2.06989,0.94894,0
66,54,Alnus glutinosa,VSC,1,7,-0.79,0.8039236,2.27e-05,0.0,0.0,0.0,0.0,0
66,54,Alnus glutinosa,IAVC,1,19,2.91198,-0.0455859,0.00051,-6.5937e-07,0.0,0.0,0.0,0
66,54,Alnus glutinosa,VLE,1,12,0.0,0.0,0.0,0.0,0.0009308,1.83129,0.0,0
66,54,Alnus glutinosa,VCC,2,11,0.0,0.0,0.0,0.0,0.0002254,2.06989,0.94894,0
66,54,Alnus glutinosa,VSC,2,7,-0.79,0.8039236,2.27e-05,0.0,0.0,0.0,0.0,0
66,54,Alnus glutinosa,IAVC,2,19,2.91198,-0.0455859,0.00051,-6.5937e-07,0.0,0.0,0.0,0
66,54,Alnus glutinosa,VLE,2,12,0.0,0.0,0.0,0.0,0.0009308,1.83129,0.0,0
66,54,Alnus glutinosa,VCC,3,11,0.0,0.0,0.0,0.0,0.0002254,2.06989,0.94894,0
66,54,Alnus glutinosa,VSC,3,7,-0.79,0.8039236,2.27e-05,0.0,0.0,0.0,0.0,0
66,54,Alnus glutinosa,IAVC,3,19,2.91198,-0.0455859,0.00051,-6.5937e-07,0.0,0.0,0.0,0
66,54,Alnus glutinosa,VLE,3,12,0.0,0.0,0.0,0.0,0.0009308,1.83129,0.0,0
66,54,Alnus glutinosa,VCC,5,11,0.0,0.0,0.0,0.0,0.0002254,2.06989,0.94894,0
66,54,Alnus glutinosa,VSC,5,7,-0.79,0.8039236,2.27e-05,0.0,0.0,0.0,0.0,0
66,54,Alnus glutinosa,IAVC,5,19,2.91198,-0.0455859,0.00051,-6.5937e-07,0.0,0.0,0.0,0
66,54,Alnus glutinosa,VLE,5,12,0.0,0.0,0.0,0.0,0.0009308,1.83129,0.0,0
66,55,Fraxinus angustifolia,VCC,2,11,0.0,0.0,0.0,0.0,0.0011227,1.84869,0.7592,0
66,55,Fraxinus angustifolia,VSC,2,7,-6.18,0.8544607,-5.8e-06,0.0,0.0,0.0,0.0,0
66,55,Fraxinus angustifolia,IAVC,2,21,0.0,0.0,0.0002856,-2.88e-07,0.0,0.0,0.0,0
66,55,Fraxinus angustifolia,VLE,2,12,0.0,0.0,0.0,0.0,2.71e-05,2.51797,0.0,0
66,55,Fraxinus angustifolia,VCC,3,11,0.0,0.0,0.0,0.0,0.0011227,1.84869,0.7592,0
66,55,Fraxinus angustifolia,VSC,3,7,-6.18,0.8544607,-5.8e-06,0.0,0.0,0.0,0.0,0
66,55,Fraxinus angustifolia,IAVC,3,21,0.0,0.0,0.0002856,-2.88e-07,0.0,0.0,0.0,0
66,55,Fraxinus angustifolia,VLE,3,12,0.0,0.0,0.0,0.0,2.71e-05,2.51797,0.0,0
66,55,Fraxinus angustifolia,VCC,5,11,0.0,0.0,0.0,0.0,0.0011227,1.84869,0.7592,0
66,55,Fraxinus angustifolia,VSC,5,7,-6.18,0.8544607,-5.8e-06,0.0,0.0,0.0,0.0,0
66,55,Fraxinus angustifolia,IAVC,5,21,0.0,0.0,0.0002856,-2.88e-07,0.0,0.0,0.0,0
66,55,Fraxinus angustifolia,VLE,5,12,0.0,0.0,0.0,0.0,2.71e-05,2.51797,0.0,0
66,255,Fraxinus excelsior,VCC,2,11,0.0,0.0,0.0,0.0,0.0011227,1.84869,0.7592,0
66,255,Fraxinus excelsior,VSC,2,7,-6.18,0.8544607,-5.8e-06,0.0,0.0,0.0,0.0,0
66,255,Fraxinus excelsior,IAVC,2,21,0.0,0.0,0.0002856,-2.88e-07,0.0,0.0,0.0,0
66,255,Fraxinus excelsior,VLE,2,12,0.0,0.0,0.0,0.0,2.71e-05,2.51797,0.0,0
66,255,Fraxinus excelsior,VCC,3,11,0.0,0.0,0.0,0.0,0.0011227,1.84869,0.7592,0
66,255,Fraxinus excelsior,VSC,3,7,-6.18,0.8544607,-5.8e-06,0.0,0.0,0.0,0.0,0
66,255,Fraxinus excelsior,IAVC,3,21,0.0,0.0,0.0002856,-2.88e-07,0.0,0.0,0.0,0
66,255,Fraxinus excelsior,VLE,3,12,0.0,0.0,0.0,0.0,2.71e-05,2.51797,0.0,0
66,255,Fraxinus excelsior,VCC,4,11,0.0,0.0,0.0,0.0,0.0011227,1.84869,0.7592,0
66,255,Fraxinus excelsior,VSC,4,7,-6.18,0.8544607,-5.8e-06,0.0,0.0,0.0,0.0,0
66,255,Fraxinus excelsior,IAVC,4,21,0.0,0.0,0.0002856,-2.88e-07,0.0,0.0,0.0,0
66,255,Fraxinus excelsior,VLE,4,12,0.0,0.0,0.0,0.0,2.71e-05,2.51797,0.0,0
66,255,Fraxinus excelsior,VCC,5,11,0.0,0.0,0.0,0.0,0.0011227,1.84869,0.7592,0
66,255,Fraxinus excelsior,VSC,5,7,-6.18,0.8544607,-5.8e-06,0.0,0.0,0.0,0.0,0
66,255,Fraxinus excelsior,IAVC,5,21,0.0,0.0,0.0002856,-2.88e-07,0.0,0.0,0.0,0
66,255,Fraxinus excelsior,VLE,5,12,0.0,0.0,0.0,0.0,2.71e-05,2.51797,0.0,0
66,255,Fraxinus excelsior,VCC,6,11,0.0,0.0,0.0,0.0,0.0011227,1.84869,0.7592,0
66,255,Fraxinus excelsior,VSC,6,7,-6.18,0.8544607,-5.8e-06,0.0,0.0,0.0,0.0,0
66,255,Fraxinus excelsior,IAVC,6,21,0.0,0.0,0.0002856,-2.88e-07,0.0,0.0,0.0,0
66,255,Fraxinus excelsior,VLE,6,12,0.0,0.0,0.0,0.0,2.71e-05,2.51797,0.0,0
66,56,Ulmus minor,VCC,2,11,0.0,0.0,0.0,0.0,0.0007316,1.86222,0.94326,0
66,56,Ulmus minor,VSC,2,7,-7.8,0.8086976,1.7e-06,0.0,0.0,0.0,0.0,0
66,56,Ulmus minor,IAVC,2,21,0.0,0.0,0.0004584,-4.3441e-07,0.0,0.0,0.0,0
66,56,Ulmus minor,VLE,2,12,0.0,0.0,0.0,0.0,1.27e-05,2.57913,0.0,0
66,56,Ulmus minor,VCC,3,11,0.0,0.0,0.0,0.0,0.0007316,1.86222,0.94326,0
66,56,Ulmus minor,VSC,3,7,-7.8,0.8086976,1.7e-06,0.0,0.0,0.0,0.0,0
66,56,Ulmus minor,IAVC,3,21,0.0,0.0,0.0004584,-4.3441e-07,0.0,0.0,0.0,0
66,56,Ulmus minor,VLE,3,12,0.0,0.0,0.0,0.0,1.27e-05,2.57913,0.0,0
66,56,Ulmus minor,VCC,5,11,0.0,0.0,0.0,0.0,0.0007316,1.86222,0.94326,0
66,56,Ulmus minor,VSC,5,7,-7.8,0.8086976,1.7e-06,0.0,0.0,0.0,0.0,0
66,56,Ulmus minor,IAVC,5,21,0.0,0.0,0.0004584,-4.3441e-07,0.0,0.0,0.0,0
66,56,Ulmus minor,VLE,5,12,0.0,0.0,0.0,0.0,1.27e-05,2.57913,0.0,0
66,256,Ulmus glabra,VCC,2,11,0.0,0.0,0.0,0.0,0.0007316,1.86222,0.94326,0
66,256,Ulmus glabra,VSC,2,7,-7.8,0.8086976,1.7e-06,0.0,0.0,0.0,0.0,0
66,256,Ulmus glabra,IAVC,2,21,0.0,0.0,0.0004584,-4.3441e-07,0.0,0.0,0.0,0
66,256,Ulmus glabra,VLE,2,12,0.0,0.0,0.0,0.0,1.27e-05,2.57913,0.0,0
66,256,Ulmus glabra,VCC,3,11,0.0,0.0,0.0,0.0,0.0007316,1.86222,0.94326,0
66,256,Ulmus glabra,VSC,3,7,-7.8,0.8086976,1.7e-06,0.0,0.0,0.0,0.0,0
66,256,Ulmus glabra,IAVC,3,21,0.0,0.0,0.0004584,-4.3441e-07,0.0,0.0,0.0,0
66,256,Ulmus glabra,VLE,3,12,0.0,0.0,0.0,0.0,1.27e-05,2.57913,0.0,0
66,256,Ulmus glabra,VCC,5,11,0.0,0.0,0.0,0.0,0.0007316,1.86222,0.94326,0
66,256,Ulmus glabra,VSC,5,7,-7.8,0.8086976,1.7e-06,0.0,0.0,0.0,0.0,0
66,256,Ulmus glabra,IAVC,5,21,0.0,0.0,0.0004584,-4.3441e-07,0.0,0.0,0.0,0
66,256,Ulmus glabra,VLE,5,12,0.0,0.0,0.0,0.0,1.27e-05,2.57913,0.0,0
66,57,Salix spp.,VCC,2,11,0.0,0.0,0.0,0.0,0.0004732,1.98799,0.75629,0
66,57,Salix spp.,VSC,2,7,-4.94,0.8041761,1.86e-05,0.0,0.0,0.0,0.0,0
66,57,Salix spp.,IAVC,2,21,0.0,0.0,0.0002761,-5.4706e-07,0.0,0.0,0.0,0
66,57,Salix spp.,VLE,2,12,0.0,0.0,0.0,0.0,0.0016601,1.7736,0.0,0
66,57,Salix spp.,VCC,3,11,0.0,0.0,0.0,0.0,0.0004732,1.98799,0.75629,0
66,57,Salix spp.,VSC,3,7,-4.94,0.8041761,1.86e-05,0.0,0.0,0.0,0.0,0
66,57,Salix spp.,IAVC,3,21,0.0,0.0,0.0002761,-5.4706e-07,0.0,0.0,0.0,0
66,57,Salix spp.,VLE,3,12,0.0,0.0,0.0,0.0,0.0016601,1.7736,0.0,0
66,57,Salix spp.,VCC,5,11,0.0,0.0,0.0,0.0,0.0004732,1.98799,0.75629,0
66,57,Salix spp.,VSC,5,7,-4.94,0.8041761,1.86e-05,0.0,0.0,0.0,0.0,0
66,57,Salix spp.,IAVC,5,21,0.0,0.0,0.0002761,-5.4706e-07,0.0,0.0,0.0,0
66,57,Salix spp.,VLE,5,12,0.0,0.0,0.0,0.0,0.0016601,1.7736,0.0,0
66,357,Salix atrocinerea,VCC,2,11,0.0,0.0,0.0,0.0,0.0004732,1.98799,0.75629,0
66,357,Salix atrocinerea,VSC,2,7,-4.94,0.8041761,1.86e-05,0.0,0.0,0.0,0.0,0
66,357,Salix atrocinerea,IAVC,2,21,0.0,0.0,0.0002761,-5.4706e-07,0.0,0.0,0.0,0
66,357,Salix atrocinerea,VLE,2,12,0.0,0.0,0.0,0.0,0.0016601,1.7736,0.0,0
66,357,Salix atrocinerea,VCC,3,11,0.0,0.0,0.0,0.0,0.0004732,1.98799,0.75629,0
66,357,Salix atrocinerea,VSC,3,7,-4.94,0.8041761,1.86e-05,0.0,0.0,0.0,0.0,0
66,357,Salix atrocinerea,IAVC,3,21,0.0,0.0,0.0002761,-5.4706e-07,0.0,0.0,0.0,0
66,357,Salix atrocinerea,VLE,3,12,0.0,0.0,0.0,0.0,0.0016601,1.7736,0.0,0
66,357,Salix atrocinerea,VCC,4,11,0.0,0.0,0.0,0.0,0.0004732,1.98799,0.75629,0
66,357,Salix atrocinerea,VSC,4,7,-4.94,0.8041761,1.86e-05,0.0,0.0,0.0,0.0,0
66,357,Salix atrocinerea,IAVC,4,21,0.0,0.0,0.0002761,-5.4706e-07,0.0,0.0,0.0,0
66,357,Salix atrocinerea,VLE,4,12,0.0,0.0,0.0,0.0,0.0016601,1.7736,0.0,0
66,357,Salix atrocinerea,VCC,5,11,0.0,0.0,0.0,0.0,0.0004732,1.98799,0.75629,0
66,357,Salix atrocinerea,VSC,5,7,-4.94,0.8041761,1.86e-05,0.0,0.0,0.0,0.0,0
66,357,Salix atrocinerea,IAVC,5,21,0.0,0.0,0.0002761,-5.4706e-07,0.0,0.0,0.0,0
66,357,Salix atrocinerea,VLE,5,12,0.0,0.0,0.0,0.0,0.0016601,1.7736,0.0,0
66,657,Salix caprea,VCC,2,11,0.0,0.0,0.0,0.0,0.0004732,1.98799,0.75629,0
66,657,Salix caprea,VSC,2,7,-4.94,0.8041761,1.86e-05,0.0,0.0,0.0,0.0,0
66,657,Salix caprea,IAVC,2,21,0.0,0.0,0.0002761,-5.4706e-07,0.0,0.0,0.0,0
66,657,Salix caprea,VLE,2,12,0.0,0.0,0.0,0.0,0.0016601,1.7736,0.0,0
66,657,Salix caprea,VCC,3,11,0.0,0.0,0.0,0.0,0.0004732,1.98799,0.75629,0
66,657,Salix caprea,VSC,3,7,-4.94,0.8041761,1.86e-05,0.0,0.0,0.0,0.0,0
66,657,Salix caprea,IAVC,3,21,0.0,0.0,0.0002761,-5.4706e-07,0.0,0.0,0.0,0
66,657,Salix caprea,VLE,3,12,0.0,0.0,0.0,0.0,0.0016601,1.7736,0.0,0
66,657,Salix caprea,VCC,4,11,0.0,0.0,0.0,0.0,0.0004732,1.98799,0.75629,0
66,657,Salix caprea,VSC,4,7,-4.94,0.8041761,1.86e-05,0.0,0.0,0.0,0.0,0
66,657,Salix caprea,IAVC,4,21,0.0,0.0,0.0002761,-5.4706e-07,0.0,0.0,0.0,0
66,657,Salix caprea,VLE,4,12,0.0,0.0,0.0,0.0,0.0016601,1.7736,0.0,0
66,657,Salix caprea,VCC,5,11,0.0,0.0,0.0,0.0,0.0004732,1.98799,0.75629,0
66,657,Salix caprea,VSC,5,7,-4.94,0.8041761,1.86e-05,0.0,0.0,0.0,0.0,0
66,657,Salix caprea,IAVC,5,21,0.0,0.0,0.0002761,-5.4706e-07,0.0,0.0,0.0,0
66,657,Salix caprea,VLE,5,12,0.0,0.0,0.0,0.0,0.0016601,1.7736,0.0,0
66,58,Populus nigra,VCC,2,11,0.0,0.0,0.0,0.0,0.0006059,1.85911,1.00918,0
66,58,Populus nigra,VSC,2,7,-4.59,0.8151141,1.03e-05,0.0,0.0,0.0,0.0,0
66,58,Populus nigra,IAVC,2,20,-8.78749,0.1926955,0.0,-3.0156e-07,0.0,0.0,0.0,0
66,58,Populus nigra,VLE,2,12,0.0,0.0,0.0,0.0,0.0001247,2.16723,0.0,0
66,58,Populus nigra,VCC,5,11,0.0,0.0,0.0,0.0,0.0009998,1.8202,0.74247,0
66,58,Populus nigra,VSC,5,7,-1.58,0.7969857,1.88e-05,0.0,0.0,0.0,0.0,0
66,58,Populus nigra,IAVC,5,20,-8.78749,0.1926955,0.0,-3.0156e-07,0.0,0.0,0.0,0
