COMUNIDAD AUTÓNOMA,CÓD ESPECIE,ESPECIE,PARÁMETRO,FORMA DE CUBICACIÓN,MODELO,A,B,C,D,P,Q,R,DNM
70,236,Cupressus arizonica,IAVC,2,21,0.0,0.0,0.000543232929519322,-4.86553670802369e-07,0.0,0.0,0.0,0
70,236,Cupressus arizonica,VLE,2,12,0.0,0.0,0.0,0.0,5.64e-05,2.24028,0.0,0
70,236,Cupressus arizonica,VCC,3,1,-3.31,0.00033,0.0,0.0,0.0,0.0,0.0,0
70,236,Cupressus arizonica,VSC,3,7,-1.06,0.8252699,2.41e-05,0.0,0.0,0.0,0.0,0
70,236,Cupressus arizonica,IAVC,3,21,0.0,0.0,0.000543232929519322,-4.86553670802369e-07,0.0,0.0,0.0,0
70,236,Cupressus arizonica,VLE,3,12,0.0,0.0,0.0,0.0,5.64e-05,2.24028,0.0,0
70,37,Juniperus communis,VCC,2,1,20.57,0.0002687,0.0,0.0,0.0,0.0,0.0,0
70,37,Juniperus communis,VSC,2,7,-4.01,0.8850885,4.11e-05,0.0,0.0,0.0,0.0,0
70,37,Juniperus communis,IAVC,2,21,0.0,0.0,3.70515544066878e-05,4.89123882188217e-09,0.0,0.0,0.0,0
70,37,Juniperus communis,VLE,2,12,0.0,0.0,0.0,0.0,7.3e-05,2.28991,0.0,0
70,37,Juniperus communis,VCC,3,1,20.57,0.0002687,0.0,0.0,0.0,0.0,0.0,0
70,37,Juniperus communis,VSC,3,7,-4.01,0.8850885,4.11e-05,0.0,0.0,0.0,0.0,0
70,37,Juniperus communis,IAVC,3,21,0.0,0.0,3.70515544066878e-05,4.89123882188217e-09,0.0,0.0,0.0,0
70,37,Juniperus communis,VLE,3,12,0.0,0.0,0.0,0.0,7.3e-05,2.28991,0.0,0
70,37,Juniperus communis,VCC,5,1,20.57,0.0002687,0.0,0.0,0.0,0.0,0.0,0
70,37,Juniperus communis,VSC,5,7,-4.01,0.8850885,4.11e-05,0.0,0.0,0.0,0.0,0
70,37,Juniperus communis,IAVC,5,21,0.0,0.0,3.70515544066878e-05,4.89123882188217e-09,0.0,0.0,0.0,0
70,37,Juniperus communis,VLE,5,12,0.0,0.0,0.0,0.0,7.3e-05,2.28991,0.0,0
70,237,Juniperus oxycedrus,VCC,2,1,20.57,0.0002687,0.0,0.0,0.0,0.0,0.0,0
70,237,Juniperus oxycedrus,VSC,2,7,-4.01,0.8850885,4.11e-05,0.0,0.0,0.0,0.0,0
70,237,Juniperus oxycedrus,IAVC,2,21,0.0,0.0,3.70515544066878e-05,4.89123882188217e-09,0.0,0.0,0.0,0
70,237,Juniperus oxycedrus,VLE,2,12,0.0,0.0,0.0,0.0,7.3e-05,2.28991,0.0,0
70,237,Juniperus oxycedrus,VCC,3,1,20.57,0.0002687,0.0,0.0,0.0,0.0,0.0,0
70,237,Juniperus oxycedrus,VSC,3,7,-4.01,0.8850885,4.11e-05,0.0,0.0,0.0,0.0,0
70,237,Juniperus oxycedrus,IAVC,3,21,0.0,0.0,3.70515544066878e-05,4.89123882188217e-09,0.0,0.0,0.0,0
70,237,Juniperus oxycedrus,VLE,3,12,0.0,0.0,0.0,0.0,7.3e-05,2.28991,0.0,0
70,237,Juniperus oxycedrus,VCC,5,1,20.57,0.0002687,0.0,0.0,0.0,0.0,0.0,0
70,237,Juniperus oxycedrus,VSC,5,7,-4.01,0.8850885,4.11e-05,0.0,0.0,0.0,0.0,0
70,237,Juniperus oxycedrus,IAVC,5,21,0.0,0.0,3.70515544066878e-05,4.89123882188217e-09,0.0,0.0,0.0,0
70,237,Juniperus oxycedrus,VLE,5,12,0.0,0.0,0.0,0.0,7.3e-05,2.28991,0.0,0
70,38,Juniperus thurifera,VCC,2,1,18.41,0.0003128,0.0,0.0,0.0,0.0,0.0,0
70,38,Juniperus thurifera,VSC,2,7,-10.15,0.7426047,6.4e-06,0.0,0.0,0.0,0.0,0
70,38,Juniperus thurifera,IAVC,2,21,0.0,0.0,3.70515544066878e-05,4.89123882188217e-09,0.0,0.0,0.0,0
70,38,Juniperus thurifera,VLE,2,12,0.0,0.0,0.0,0.0,2.49e-05,2.44751,0.0,0
70,38,Juniperus thurifera,VCC,5,1,18.41,0.0003128,0.0,0.0,0.0,0.0,0.0,0
70,38,Juniperus thurifera,VSC,5,7,-10.15,0.7426047,6.4e-06,0.0,0.0,0.0,0.0,0
70,38,Juniperus thurifera,IAVC,5,21,0.0,0.0,3.70515544066878e-05,4.89123882188217e-09,0.0,0.0,0.0,0
70,38,Juniperus thurifera,VLE,5,12,0.0,0.0,0.0,0.0,2.49e-05,2.44751,0.0,0
70,39,Juniperus phoenicea,VCC,3,1,18.41,0.0003128,0.0,0.0,0.0,0.0,0.0,0
70,39,Juniperus phoenicea,VSC,3,7,-10.15,0.7426047,6.4e-06,0.0,0.0,0.0,0.0,0
70,39,Juniperus phoenicea,IAVC,3,21,0.0,0.0,3.70515544066878e-05,4.89123882188217e-09,0.0,0.0,0.0,0
70,39,Juniperus phoenicea,VLE,3,12,0.0,0.0,0.0,0.0,5.64e-05,2.24028,0.0,0
70,39,Juniperus phoenicea,VCC,5,1,18.41,0.0003128,0.0,0.0,0.0,0.0,0.0,0
70,39,Juniperus phoenicea,VSC,5,7,-10.15,0.7426047,6.4e-06,0.0,0.0,0.0,0.0,0
70,39,Juniperus phoenicea,IAVC,5,21,0.0,0.0,3.70515544066878e-05,4.89123882188217e-09,0.0,0.0,0.0,0
70,39,Juniperus phoenicea,VLE,5,12,0.0,0.0,0.0,0.0,5.64e-05,2.24028,0.0,0
70,41,Quercus robur,VCC,1,1,28.18,0.0002738,0.0,0.0,0.0,0.0,0.0,0
70,41,Quercus robur,VSC,1,7,-5.54,0.7966233,3.39e-05,0.0,0.0,0.0,0.0,0
70,41,Quercus robur,IAVC,1,21,0.0,0.0,0.00012317527827941,-9.25490972324097e-08,0.0,0.0,0.0,0
70,41,Quercus robur,VLE,1,12,0.0,0.0,0.0,0.0,4.83e-05,2.35962,0.0,0
70,41,Quercus robur,VCC,2,1,28.18,0.0002738,0.0,0.0,0.0,0.0,0.0,0
70,41,Quercus robur,VSC,2,7,-5.54,0.7966233,3.39e-05,0.0,0.0,0.0,0.0,0
70,41,Quercus robur,IAVC,2,21,0.0,0.0,0.00012317527827941,-9.25490972324097e-08,0.0,0.0,0.0,0
70,41,Quercus robur,VLE,2,12,0.0,0.0,0.0,0.0,4.83e-05,2.35962,0.0,0
70,41,Quercus robur,VCC,3,1,15.42,0.0001446,0.0,0.0,0.0,0.0,0.0,0
70,41,Quercus robur,VSC,3,7,-1.27,0.7931814,-0.0012629,0.0,0.0,0.0,0.0,0
70,41,Quercus robur,IAVC,3,21,0.0,0.0,0.00012317527827941,-9.25490972324097e-08,0.0,0.0,0.0,0
70,41,Quercus robur,VLE,3,12,0.0,0.0,0.0,0.0,4.83e-05,2.35962,0.0,0
70,41,Quercus robur,VCC,4,1,76.45,7.86e-05,0.0,0.0,0.0,0.0,0.0,0
70,41,Quercus robur,VSC,4,7,-5.44,0.8035123,5.85e-05,0.0,0.0,0.0,0.0,0
70,41,Quercus robur,IAVC,4,21,0.0,0.0,0.00012317527827941,-9.25490972324097e-08,0.0,0.0,0.0,0
70,41,Quercus robur,VLE,4,12,0.0,0.0,0.0,0.0,4.83e-05,2.35962,0.0,0
70,41,Quercus robur,VCC,5,1,25.65,0.0002041,0.0,0.0,0.0,0.0,0.0,0
70,41,Quercus robur,VSC,5,7,-9.2,0.8506064,6.5e-06,0.0,0.0,0.0,0.0,0
70,41,Quercus robur,IAVC,5,21,0.0,0.0,0.00012317527827941,-9.25490972324097e-08,0.0,0.0,0.0,0
70,41,Quercus robur,VLE,5,12,0.0,0.0,0.0,0.0,4.83e-05,2.35962,0.0,0
70,42,Quercus petraea,VCC,2,1,28.18,0.0002738,0.0,0.0,0.0,0.0,0.0,0
70,42,Quercus petraea,VSC,2,7,-5.54,0.7966233,3.39e-05,0.0,0.0,0.0,0.0,0
70,42,Quercus petraea,IAVC,2,21,0.0,0.0,0.00012317527827941,-9.25490972324097e-08,0.0,0.0,0.0,0
70,42,Quercus petraea,VLE,2,12,0.0,0.0,0.0,0.0,0.0003791,2.02691,0.0,0
70,42,Quercus petraea,VCC,3,1,15.42,0.0001446,0.0,0.0,0.0,0.0,0.0,0
70,42,Quercus petraea,VSC,3,7,-1.27,0.7931814,-0.0012629,0.0,0.0,0.0,0.0,0
70,42,Quercus petraea,IAVC,3,21,0.0,0.0,0.00012317527827941,-9.25490972324097e-08,0.0,0.0,0.0,0
70,42,Quercus petraea,VLE,3,12,0.0,0.0,0.0,0.0,0.0003791,2.02691,0.0,0
70,42,Quercus petraea,VCC,4,1,76.45,7.86e-05,0.0,0.0,0.0,0.0,0.0,0
70,42,Quercus petraea,VSC,4,7,-5.44,0.8035123,5.85e-05,0.0,0.0,0.0,0.0,0
70,42,Quercus petraea,IAVC,4,21,0.0,0.0,0.00012317527827941,-9.25490972324097e-08,0.0,0.0,0.0,0
70,42,Quercus petraea,VLE,4,12,0.0,0.0,0.0,0.0,0.0003791,2.02691,0.0,0
70,42,Quercus petraea,VCC,5,1,25.65,0.0002041,0.0,0.0,0.0,0.0,0.0,0
70,42,Quercus petraea,VSC,5,7,-9.2,0.8506064,6.5e-06,0.0,0.0,0.0,0.0,0
70,42,Quercus petraea,IAVC,5,21,0.0,0.0,0.00012317527827941,-9.25490972324097e-08,0.0,0.0,0.0,0
70,42,Quercus petraea,VLE,5,12,0.0,0.0,0.0,0.0,0.0003791,2.02691,0.0,0
70,43,Quercus pyrenaica,VCC,2,1,42.58,0.000268,0.0,0.0,0.0,0.0,0.0,0
70,43,Quercus pyrenaica,VSC,2,7,-7.63,0.7977788,3.06e-05,0.0,0.0,0.0,0.0,0
70,43,Quercus pyrenaica,IAVC,2,21,0.0,0.0,0.000123106500044359,-1.02291677713993e-07,0.0,0.0,0.0,0
70,43,Quercus pyrenaica,VLE,2,12,0.0,0.0,0.0,0.0,9.44e-05,2.27236,0.0,0
70,43,Quercus pyrenaica,VCC,3,1,15.14,0.00014,0.0,0.0,0.0,0.0,0.0,0
70,43,Quercus pyrenaica,VSC,3,7,-7.63,0.7977788,3.06e-05,0.0,0.0,0.0,0.0,0
70,43,Quercus pyrenaica,IAVC,3,21,0.0,0.0,0.000123106500044359,-1.02291677713993e-07,0.0,0.0,0.0,0
70,43,Quercus pyrenaica,VLE,3,12,0.0,0.0,0.0,0.0,9.44e-05,2.27236,0.0,0
70,43,Quercus pyrenaica,VCC,4,1,42.94,0.000171,0.0,0.0,0.0,0.0,0.0,0
70,43,Quercus pyrenaica,VSC,4,7,-7.63,0.7977788,3.06e-05,0.0,0.0,0.0,0.0,0
70,43,Quercus pyrenaica,IAVC,4,21,0.0,0.0,0.000123106500044359,-1.02291677713993e-07,0.0,0.0,0.0,0
70,43,Quercus pyrenaica,VLE,4,12,0.0,0.0,0.0,0.0,9.44e-05,2.27236,0.0,0
70,43,Quercus pyrenaica,VCC,5,1,36.92,0.00021,0.0,0.0,0.0,0.0,0.0,0
70,43,Quercus pyrenaica,VSC,5,7,-7.63,0.7977788,3.06e-05,0.0,0.0,0.0,0.0,0
70,43,Quercus pyrenaica,IAVC,5,21,0.0,0.0,0.000123106500044359,-1.02291677713993e-07,0.0,0.0,0.0,0
70,43,Quercus pyrenaica,VLE,5,12,0.0,0.0,0.0,0.0,9.44e-05,2.27236,0.0,0
70,243,Quercus humilis,VCC,2,1,16.93,0.0002627,0.0,0.0,0.0,0.0,0.0,0
70,243,Quercus humilis,VSC,2,7,-7.63,0.7977788,3.06e-05,0.0,0.0,0.0,0.0,0
70,243,Quercus humilis,IAVC,2,21,0.0,0.0,0.000123106500044359,-1.02291677713993e-07,0.0,0.0,0.0,0
70,243,Quercus humilis,VLE,2,12,0.0,0.0,0.0,0.0,9.44e-05,2.27236,0.0,0
70,243,Quercus humilis,VCC,3,1,16.93,0.0002627,0.0,0.0,0.0,0.0,0.0,0
70,243,Quercus humilis,VSC,3,7,-7.63,0.7977788,3.06e-05,0.0,0.0,0.0,0.0,0
70,243,Quercus humilis,IAVC,3,21,0.0,0.0,0.000123106500044359,-1.02291677713993e-07,0.0,0.0,0.0,0
70,243,Quercus humilis,VLE,3,12,0.0,0.0,0.0,0.0,9.44e-05,2.27236,0.0,0
70,243,Quercus humilis,VCC,4,1,16.93,0.0002627,0.0,0.0,0.0,0.0,0.0,0
70,243,Quercus humilis,VSC,4,7,-7.63,0.7977788,3.06e-05,0.0,0.0,0.0,0.0,0
70,243,Quercus humilis,IAVC,4,21,0.0,0.0,0.000123106500044359,-1.02291677713993e-07,0.0,0.0,0.0,0
70,243,Quercus humilis,VLE,4,12,0.0,0.0,0.0,0.0,9.44e-05,2.27236,0.0,0
70,243,Quercus humilis,VCC,5,1,16.93,0.0002627,0.0,0.0,0.0,0.0,0.0,0
70,243,Quercus humilis,VSC,5,7,-7.63,0.7977788,3.06e-05,0.0,0.0,0.0,0.0,0
70,243,Quercus humilis,IAVC,5,21,0.0,0.0,0.000123106500044359,-1.02291677713993e-07,0.0,0.0,0.0,0
70,243,Quercus humilis,VLE,5,12,0.0,0.0,0.0,0.0,9.44e-05,2.27236,0.0,0
70,44,Quercus faginea,VCC,2,1,23.75,0.0002672,0.0,0.0,0.0,0.0,0.0,0
70,44,Quercus faginea,VSC,2,7,-10.43,0.812019,-3e-07,0.0,0.0,0.0,0.0,0
70,44,Quercus faginea,IAVC,2,21,0.0,0.0,9.59798658859681e-05,-1.35612374022912e-07,0.0,0.0,0.0,0
70,44,Quercus faginea,VLE,2,12,0.0,0.0,0.0,0.0,3.63e-05,2.46992,0.0,0
70,44,Quercus faginea,VCC,3,1,23.75,0.0002672,0.0,0.0,0.0,0.0,0.0,0
70,44,Quercus faginea,VSC,3,7,-10.43,0.812019,-3e-07,0.0,0.0,0.0,0.0,0
70,44,Quercus faginea,IAVC,3,21,0.0,0.0,9.59798658859681e-05,-1.35612374022912e-07,0.0,0.0,0.0,0
70,44,Quercus faginea,VLE,3,12,0.0,0.0,0.0,0.0,3.63e-05,2.46992,0.0,0
70,44,Quercus faginea,VCC,4,1,20.54,0.0001515,0.0,0.0,0.0,0.0,0.0,0
70,44,Quercus faginea,VSC,4,7,-1.51,0.7339972,3.84e-05,0.0,0.0,0.0,0.0,0
70,44,Quercus faginea,IAVC,4,21,0.0,0.0,9.59798658859681e-05,-1.35612374022912e-07,0.0,0.0,0.0,0
70,44,Quercus faginea,VLE,4,12,0.0,0.0,0.0,0.0,3.63e-05,2.46992,0.0,0
70,44,Quercus faginea,VCC,5,1,26.2,0.000221,0.0,0.0,0.0,0.0,0.0,0
70,44,Quercus faginea,VSC,5,7,-4.28,0.7575487,5.78e-05,0.0,0.0,0.0,0.0,0
70,44,Quercus faginea,IAVC,5,21,0.0,0.0,9.59798658859681e-05,-1.35612374022912e-07,0.0,0.0,0.0,0
70,44,Quercus faginea,VLE,5,12,0.0,0.0,0.0,0.0,3.63e-05,2.46992,0.0,0
70,45,Quercus ilex,VCC,2,1,47.33,0.0001685,0.0,0.0,0.0,0.0,0.0,0
70,45,Quercus ilex,VSC,2,7,-3.73,0.8504197,2.28e-05,0.0,0.0,0.0,0.0,0
70,45,Quercus ilex,IAVC,2,21,0.0,0.0,5.86575856156531e-05,-5.20892711811989e-08,0.0,0.0,0.0,0
70,45,Quercus ilex,VLE,2,12,0.0,0.0,0.0,0.0,3.19e-05,2.56596,0.0,0
70,45,Quercus ilex,VCC,3,1,7.29,0.000215,0.0,0.0,0.0,0.0,0.0,0
70,45,Quercus ilex,VSC,3,7,-3.73,0.8504197,2.28e-05,0.0,0.0,0.0,0.0,0
70,45,Quercus ilex,IAVC,3,21,0.0,0.0,5.86575856156531e-05,-5.20892711811989e-08,0.0,0.0,0.0,0
70,45,Quercus ilex,VLE,3,12,0.0,0.0,0.0,0.0,3.19e-05,2.56596,0.0,0
70,45,Quercus ilex,VCC,4,1,21.89,0.0001266,0.0,0.0,0.0,0.0,0.0,0
70,45,Quercus ilex,VSC,4,7,-1.67,0.8205275,0.0001061,0.0,0.0,0.0,0.0,0
70,45,Quercus ilex,IAVC,4,21,0.0,0.0,5.86575856156531e-05,-5.20892711811989e-08,0.0,0.0,0.0,0
70,45,Quercus ilex,VLE,4,12,0.0,0.0,0.0,0.0,3.19e-05,2.56596,0.0,0
70,45,Quercus ilex,VCC,5,1,26.44,0.00023,0.0,0.0,0.0,0.0,0.0,0
70,45,Quercus ilex,VSC,5,7,-2.72,0.8465935,2.72e-05,0.0,0.0,0.0,0.0,0
70,45,Quercus ilex,IAVC,5,21,0.0,0.0,5.86575856156531e-05,-5.20892711811989e-08,0.0,0.0,0.0,0
70,45,Quercus ilex,VLE,5,12,0.0,0.0,0.0,0.0,3.19e-05,2.56596,0.0,0
70,646,Quercus suber bornizo,VCC,2,1,23.44,0.0002771,0.0,0.0,0.0,0.0,0.0,0
70,646,Quercus suber bornizo,VSC,2,7,3.64,0.4177693,0.0004225,0.0,0.0,0.0,0.0,0
70,646,Quercus suber bornizo,IAVC,2,19,1.11339792192776,-0.013763565120356,9.50889209923746e-05,-6.09632253882083e-08,0.0,0.0,0.0,0
70,646,Quercus suber bornizo,VLE,2,12,0.0,0.0,0.0,0.0,1e-07,3.538,0.0,0
70,646,Quercus suber bornizo,VCC,3,1,23.44,0.0002771,0.0,0.0,0.0,0.0,0.0,0
70,646,Quercus suber bornizo,VSC,3,7,3.64,0.4177693,0.0004225,0.0,0.0,0.0,0.0,0
70,646,Quercus suber bornizo,IAVC,3,19,1.11339792192776,-0.013763565120356,9.50889209923746e-05,-6.09632253882083e-08,0.0,0.0,0.0,0
70,646,Quercus suber bornizo,VLE,3,12,0.0,0.0,0.0,0.0,1e-07,3.538,0.0,0
70,646,Quercus suber bornizo,VCC,4,1,26.22,0.0001456,0.0,0.0,0.0,0.0,0.0,0
70,646,Quercus suber bornizo,VSC,4,7,-4.8,0.5529635,0.0003014,0.0,0.0,0.0,0.0,0
70,646,Quercus suber bornizo,IAVC,4,19,1.11339792192776,-0.013763565120356,9.50889209923746e-05,-6.09632253882083e-08,0.0,0.0,0.0,0
70,646,Quercus suber bornizo,VLE,4,12,0.0,0.0,0.0,0.0,1e-07,3.538,0.0,0
70,646,Quercus suber bornizo,VCC,5,1,100.97,0.000205,0.0,0.0,0.0,0.0,0.0,0
70,646,Quercus suber bornizo,VSC,5,7,-32.89,0.6899742,8.74e-05,0.0,0.0,0.0,0.0,0
70,646,Quercus suber bornizo,IAVC,5,19,1.11339792192776,-0.013763565120356,9.50889209923746e-05,-6.09632253882083e-08,0.0,0.0,0.0,0
70,646,Quercus suber bornizo,VLE,5,12,0.0,0.0,0.0,0.0,1e-07,3.538,0.0,0
70,746,Quercus suber descorchado solo en tronco,VCC,2,1,61.11,0.0002577,0.0,0.0,0.0,0.0,0.0,0
70,746,Quercus suber descorchado solo en tronco,VSC,2,7,-32.31,0.7451255,3.81e-05,0.0,0.0,0.0,0.0,0
70,746,Quercus suber descorchado solo en tronco,IAVC,2,21,0.0,0.0,7.02990338222557e-05,-8.67676873012271e-08,0.0,0.0,0.0,0
70,746,Quercus suber descorchado solo en tronco,VLE,2,12,0.0,0.0,0.0,0.0,4.51e-05,2.56264,0.0,0
70,746,Quercus suber descorchado solo en tronco,VCC,4,1,36.27,0.0001564,0.0,0.0,0.0,0.0,0.0,0
70,746,Quercus suber descorchado solo en tronco,VSC,4,7,-18.99,0.7262941,9.07e-05,0.0,0.0,0.0,0.0,0
70,746,Quercus suber descorchado solo en tronco,IAVC,4,21,0.0,0.0,7.02990338222557e-05,-8.67676873012271e-08,0.0,0.0,0.0,0
70,746,Quercus suber descorchado solo en tronco,VLE,4,12,0.0,0.0,0.0,0.0,4.51e-05,2.56264,0.0,0
70,746,Quercus suber descorchado solo en tronco,VCC,5,1,73.95,0.0002163,0.0,0.0,0.0,0.0,0.0,0
70,746,Quercus suber descorchado solo en tronco,VSC,5,7,-32.89,0.6899742,8.74e-05,0.0,0.0,0.0,0.0,0
70,746,Quercus suber descorchado solo en tronco,IAVC,5,21,0.0,0.0,7.02990338222557e-05,-8.67676873012271e-08,0.0,0.0,0.0,0
70,746,Quercus suber descorchado solo en tronco,VLE,5,12,0.0,0.0,0.0,0.0,4.51e-05,2.56264,0.0,0
70,846,Quercus suber descorchado en tronco y ramas,VCC,2,1,61.11,0.0002577,0.0,0.0,0.0,0.0,0.0,0
70,846,Quercus suber descorchado en tronco y ramas,VSC,2,7,-32.31,0.7451255,3.81e-05,0.0,0.0,0.0,0.0,0
70,846,Quercus suber descorchado en tronco y ramas,IAVC,2,21,0.0,0.0,7.02990338222557e-05,-8.67676873012271e-08,0.0,0.0,0.0,0
70,846,Quercus suber descorchado en tronco y ramas,VLE,2,12,0.0,0.0,0.0,0.0,0.0007412,2.13951,0.0,0
70,846,Quercus suber descorchado en tronco y ramas,VCC,4,1,36.27,0.0001564,0.0,0.0,0.0,0.0,0.0,0
70,846,Quercus suber descorchado en tronco y ramas,VSC,4,7,-18.99,0.7262941,9.07e-05,0.0,0.0,0.0,0.0,0
70,846,Quercus suber descorchado en tronco y ramas,IAVC,4,21,0.0,0.0,7.02990338222557e-05,-8.67676873012271e-08,0.0,0.0,0.0,0
70,846,Quercus suber descorchado en tronco y ramas,VLE,4,12,0.0,0.0,0.0,0.0,0.0007412,2.13951,0.0,0
70,846,Quercus suber descorchado en tronco y ramas,VCC,5,1,73.95,0.0002163,0.0,0.0,0.0,0.0,0.0,0
70,846,Quercus suber descorchado en tronco y ramas,VSC,5,7,-32.89,0.6899742,8.74e-05,0.0,0.0,0.0,0.0,0
70,846,Quercus suber descorchado en tronco y ramas,IAVC,5,21,0.0,0.0,7.02990338222557e-05,-8.67676873012271e-08,0.0,0.0,0.0,0
70,846,Quercus suber descorchado en tronco y ramas,VLE,5,12,0.0,0.0,0.0,0.0,0.0007412,2.13951,0.0,0
70,946,Quercus suber descorchado anteriormente,VCC,2,1,23.44,0.0002771,0.0,0.0,0.0,0.0,0.0,0
70,946,Quercus suber descorchado anteriormente,VSC,2,7,3.64,0.4177693,0.0004225,0.0,0.0,0.0,0.0,0
70,946,Quercus suber descorchado anteriormente,IAVC,2,19,1.35668489438988,-0.0120332453609769,6.37785674604049e-05,-8.97156700888854e-09,0.0,0.0,0.0,0
70,946,Quercus suber descorchado anteriormente,VLE,2,12,0.0,0.0,0.0,0.0,1e-07,3.538,0.0,0
70,946,Quercus suber descorchado anteriormente,VCC,4,1,26.22,0.0001456,0.0,0.0,0.0,0.0,0.0,0
70,946,Quercus suber descorchado anteriormente,VSC,4,7,-4.8,0.5529635,0.0003014,0.0,0.0,0.0,0.0,0
70,946,Quercus suber descorchado anteriormente,IAVC,4,19,1.35668489438988,-0.0120332453609769,6.37785674604049e-05,-8.97156700888854e-09,0.0,0.0,0.0,0
70,946,Quercus suber descorchado anteriormente,VLE,4,12,0.0,0.0,0.0,0.0,1e-07,3.538,0.0,0
70,946,Quercus suber descorchado anteriormente,VCC,5,1,100.97,0.000205,0.0,0.0,0.0,0.0,0.0,0
70,946,Quercus suber descorchado anteriormente,VSC,5,7,-32.89,0.6899742,8.74e-05,0.0,0.0,0.0,0.0,0
70,946,Quercus suber descorchado anteriormente,IAVC,5,19,1.35668489438988,-0.0120332453609769,6.37785674604049e-05,-8.97156700888854e-09,0.0,0.0,0.0,0
70,946,Quercus suber descorchado anteriormente,VLE,5,12,0.0,0.0,0.0,0.0,1e-07,3.538,0.0,0
70,47,Quercus canariensis,VCC,2,1,23.75,0.0002672,0.0,0.0,0.0,0.0,0.0,0
70,47,Quercus canariensis,VSC,2,7,-10.43,0.812019,-3e-07,0.0,0.0,0.0,0.0,0
70,47,Quercus canariensis,IAVC,2,21,0.0,0.0,9.59798658859681e-05,-1.35612374022912e-07,0.0,0.0,0.0,0
70,47,Quercus canariensis,VLE,2,12,0.0,0.0,0.0,0.0,3.63e-05,2.46992,0.0,0
70,47,Quercus canariensis,VCC,3,1,2.42,0.000263,0.0,0.0,0.0,0.0,0.0,0
70,47,Quercus canariensis,VSC,3,7,0.68,0.5678131,0.0021994,0.0,0.0,0.0,0.0,0
70,47,Quercus canariensis,IAVC,3,21,0.0,0.0,9.59798658859681e-05,-1.35612374022912e-07,0.0,0.0,0.0,0
70,47,Quercus canariensis,VLE,3,12,0.0,0.0,0.0,0.0,3.63e-05,2.46992,0.0,0
70,47,Quercus canariensis,VCC,4,1,20.54,0.0001515,0.0,0.0,0.0,0.0,0.0,0
70,47,Quercus canariensis,VSC,4,7,-1.51,0.7339972,3.84e-05,0.0,0.0,0.0,0.0,0
70,47,Quercus canariensis,IAVC,4,21,0.0,0.0,9.59798658859681e-05,-1.35612374022912e-07,0.0,0.0,0.0,0
70,47,Quercus canariensis,VLE,4,12,0.0,0.0,0.0,0.0,3.63e-05,2.46992,0.0,0
70,47,Quercus canariensis,VCC,5,1,26.2,0.000221,0.0,0.0,0.0,0.0,0.0,0
70,47,Quercus canariensis,VSC,5,7,-4.28,0.7575487,5.78e-05,0.0,0.0,0.0,0.0,0
70,47,Quercus canariensis,IAVC,5,21,0.0,0.0,9.59798658859681e-05,-1.35612374022912e-07,0.0,0.0,0.0,0
70,47,Quercus canariensis,VLE,5,12,0.0,0.0,0.0,0.0,3.63e-05,2.46992,0.0,0
70,48,Quercus rubra,VCC,2,11,0.0,0.0,0.0,0.0,0.0006685,1.89452,0.9101,0
70,48,Quercus rubra,VSC,2,7,-13.26,0.911747,-1.65e-05,0.0,0.0,0.0,0.0,0
70,48,Quercus rubra,IAVC,2,21,0.0,0.0,0.00012317527827941,-9.25490972324097e-08,0.0,0.0,0.0,0
70,48,Quercus rubra,VLE,2,12,0.0,0.0,0.0,0.0,1.16e-05,2.63852,0.0,0
70,48,Quercus rubra,VCC,5,11,0.0,0.0,0.0,0.0,0.0006685,1.89452,0.9101,0
70,48,Quercus rubra,VSC,5,7,-13.26,0.911747,-1.65e-05,0.0,0.0,0.0,0.0,0
70,48,Quercus rubra,IAVC,5,21,0.0,0.0,0.00012317527827941,-9.25490972324097e-08,0.0,0.0,0.0,0
70,48,Quercus rubra,VLE,5,12,0.0,0.0,0.0,0.0,1.16e-05,2.63852,0.0,0
70,51,Populus alba,VCC,2,1,30.91,0.0002599,0.0,0.0,0.0,0.0,0.0,0
70,51,Populus alba,VSC,2,7,-11.32,0.8575992,-1.56e-05,0.0,0.0,0.0,0.0,0
70,51,Populus alba,IAVC,2,21,0.0,0.0,0.000361882304144227,-3.47978870490724e-07,0.0,0.0,0.0,0
70,51,Populus alba,VLE,2,12,0.0,0.0,0.0,0.0,0.0001247,2.16723,0.0,0
70,51,Populus alba,VCC,3,1,30.91,0.0002599,0.0,0.0,0.0,0.0,0.0,0
70,51,Populus alba,VSC,3,7,-11.32,0.8575992,-1.56e-05,0.0,0.0,0.0,0.0,0
70,51,Populus alba,IAVC,3,21,0.0,0.0,0.000361882304144227,-3.47978870490724e-07,0.0,0.0,0.0,0
70,51,Populus alba,VLE,3,12,0.0,0.0,0.0,0.0,0.0001247,2.16723,0.0,0
70,51,Populus alba,VCC,5,1,30.91,0.0002599,0.0,0.0,0.0,0.0,0.0,0
70,51,Populus alba,VSC,5,7,-11.32,0.8575992,-1.56e-05,0.0,0.0,0.0,0.0,0
70,51,Populus alba,IAVC,5,21,0.0,0.0,0.000361882304144227,-3.47978870490724e-07,0.0,0.0,0.0,0
70,51,Populus alba,VLE,5,12,0.0,0.0,0.0,0.0,0.0001247,2.16723,0.0,0
70,52,Populus tremula,VCC,2,1,27.33,0.0002783,0.0,0.0,0.0,0.0,0.0,0
70,52,Populus tremula,VSC,2,7,-11.32,0.8575992,-1.56e-05,0.0,0.0,0.0,0.0,0
